상가유형,지표,grain,권역,R_ONE_상권,기준_년분기_코드,값
집합상가,임대가격지수,상권,도심,종로,20261,101.35
집합상가,임대가격지수,상권,도심,종로,20262,102.08
집합상가,임대가격지수,상권,영등포신촌,당산역,20241,99.0
집합상가,임대가격지수,상권,영등포신촌,당산역,20242,100.0
집합상가,임대가격지수,상권,영등포신촌,당산역,20243,100.7
집합상가,임대가격지수,상권,영등포신촌,당산역,20244,100.82
집합상가,임대가격지수,상권,영등포신촌,당산역,20251,100.89
집합상가,임대가격지수,상권,영등포신촌,당산역,20252,100.92
집합상가,임대가격지수,상권,영등포신촌,당산역,20253,101.17
집합상가,임대가격지수,상권,영등포신촌,당산역,20254,101.17
집합상가,임대가격지수,상권,영등포신촌,당산역,20261,101.51
집합상가,임대가격지수,상권,영등포신촌,당산역,20262,102.29
집합상가,임대가격지수,상권,영등포신촌,신촌/이대,20241,101.25
집합상가,임대가격지수,상권,영등포신촌,신촌/이대,20242,100.0
집합상가,임대가격지수,상권,영등포신촌,신촌/이대,20243,98.93
집합상가,임대가격지수,상권,영등포신촌,신촌/이대,20244,98.75
집합상가,임대가격지수,상권,영등포신촌,신촌/이대,20251,98.7
집합상가,임대가격지수,상권,영등포신촌,신촌/이대,20252,98.5
집합상가,임대가격지수,상권,영등포신촌,신촌/이대,20253,98.52
집합상가,임대가격지수,상권,영등포신촌,신촌/이대,20254,98.55
집합상가,임대가격지수,상권,영등포신촌,신촌/이대,20261,98.41
집합상가,임대가격지수,상권,영등포신촌,신촌/이대,20262,98.3
집합상가,임대가격지수,상권,영등포신촌,여의도,20241,99.01
집합상가,임대가격지수,상권,영등포신촌,여의도,20242,100.0
집합상가,임대가격지수,상권,영등포신촌,여의도,20243,100.27
집합상가,임대가격지수,상권,영등포신촌,여의도,20244,100.41
집합상가,임대가격지수,상권,영등포신촌,여의도,20251,100.86
집합상가,임대가격지수,상권,영등포신촌,여의도,20252,101.36
집합상가,임대가격지수,상권,영등포신촌,여의도,20253,101.75
집합상가,임대가격지수,상권,영등포신촌,여의도,20254,102.41
집합상가,임대가격지수,상권,영등포신촌,여의도,20261,102.95
집합상가,임대가격지수,상권,영등포신촌,여의도,20262,103.55
집합상가,임대가격지수,상권,영등포신촌,영등포역,20241,99.51
집합상가,임대가격지수,상권,영등포신촌,영등포역,20242,100.0
집합상가,임대가격지수,상권,영등포신촌,영등포역,20243,100.1
집합상가,임대가격지수,상권,영등포신촌,영등포역,20244,100.18
집합상가,임대가격지수,상권,영등포신촌,영등포역,20251,100.35
집합상가,임대가격지수,상권,영등포신촌,영등포역,20252,100.54
집합상가,임대가격지수,상권,영등포신촌,영등포역,20253,100.88
집합상가,임대가격지수,상권,영등포신촌,영등포역,20254,101.42
집합상가,임대가격지수,상권,영등포신촌,영등포역,20261,101.66
집합상가,임대가격지수,상권,영등포신촌,영등포역,20262,102.35
집합상가,임대가격지수,상권,영등포신촌,홍대/합정,20241,99.87
집합상가,임대가격지수,상권,영등포신촌,홍대/합정,20242,100.0
집합상가,임대가격지수,상권,영등포신촌,홍대/합정,20243,100.6
집합상가,임대가격지수,상권,영등포신촌,홍대/합정,20244,100.2
집합상가,임대가격지수,상권,영등포신촌,홍대/합정,20251,99.97
집합상가,임대가격지수,상권,영등포신촌,홍대/합정,20252,100.26
집합상가,임대가격지수,상권,영등포신촌,홍대/합정,20253,100.42
집합상가,임대가격지수,상권,영등포신촌,홍대/합정,20254,100.98
집합상가,임대가격지수,상권,영등포신촌,홍대/합정,20261,101.4
집합상가,임대가격지수,상권,영등포신촌,홍대/합정,20262,101.75
집합상가,임대가격지수,서울전체,,,20241,99.65
집합상가,임대가격지수,서울전체,,,20242,100.0
집합상가,임대가격지수,서울전체,,,20243,100.29
집합상가,임대가격지수,서울전체,,,20244,100.46
집합상가,임대가격지수,서울전체,,,20251,100.53
집합상가,임대가격지수,서울전체,,,20252,100.67
집합상가,임대가격지수,서울전체,,,20253,100.79
집합상가,임대가격지수,서울전체,,,20254,101.09
집합상가,임대가격지수,서울전체,,,20261,101.4
집합상가,임대가격지수,서울전체,,,20262,101.74
통합상가,임대가격지수,권역,강남,,20241,99.5
통합상가,임대가격지수,권역,강남,,20242,100.0
통합상가,임대가격지수,권역,강남,,20243,100.53
통합상가,임대가격지수,권역,강남,,20244,100.73
통합상가,임대가격지수,권역,강남,,20251,101.17
통합상가,임대가격지수,권역,강남,,20252,101.42
통합상가,임대가격지수,권역,강남,,20253,101.94
통합상가,임대가격지수,권역,강남,,20254,102.57
통합상가,임대가격지수,권역,강남,,20261,103.28
통합상가,임대가격지수,권역,강남,,20262,103.77
통합상가,임대가격지수,권역,기타,,20241,99.47
통합상가,임대가격지수,권역,기타,,20242,100.0
통합상가,임대가격지수,권역,기타,,20243,100.53
통합상가,임대가격지수,권역,기타,,20244,100.84
통합상가,임대가격지수,권역,기타,,20251,101.01
통합상가,임대가격지수,권역,기타,,20252,101.3
통합상가,임대가격지수,권역,기타,,20253,101.57
통합상가,임대가격지수,권역,기타,,20254,101.91
통합상가,임대가격지수,권역,기타,,20261,102.23
통합상가,임대가격지수,권역,기타,,20262,102.59
통합상가,임대가격지수,권역,도심,,20241,99.07
통합상가,임대가격지수,권역,도심,,20242,100.0
통합상가,임대가격지수,권역,도심,,20243,100.34
통합상가,임대가격지수,권역,도심,,20244,100.49
통합상가,임대가격지수,권역,도심,,20251,100.4
통합상가,임대가격지수,권역,도심,,20252,100.51
통합상가,임대가격지수,권역,도심,,20253,100.67
통합상가,임대가격지수,권역,도심,,20254,100.95
통합상가,임대가격지수,권역,도심,,20261,101.45
통합상가,임대가격지수,권역,도심,,20262,102.05
통합상가,임대가격지수,권역,영등포신촌,,20241,99.81
통합상가,임대가격지수,권역,영등포신촌,,20242,100.0
통합상가,임대가격지수,권역,영등포신촌,,20243,100.21
통합상가,임대가격지수,권역,영등포신촌,,20244,100.33
통합상가,임대가격지수,권역,영등포신촌,,20251,100.3
통합상가,임대가격지수,권역,영등포신촌,,20252,100.44
통합상가,임대가격지수,권역,영등포신촌,,20253,100.75
통합상가,임대가격지수,권역,영등포신촌,,20254,101.32
통합상가,임대가격지수,권역,영등포신촌,,20261,101.92
통합상가,임대가격지수,권역,영등포신촌,,20262,102.59
통합상가,임대가격지수,상권,강남,강남대로,20241,99.44
통합상가,임대가격지수,상권,강남,강남대로,20242,100.0
통합상가,임대가격지수,상권,강남,강남대로,20243,100.64
통합상가,임대가격지수,상권,강남,강남대로,20244,100.89
통합상가,임대가격지수,상권,강남,강남대로,20251,101.27
통합상가,임대가격지수,상권,강남,강남대로,20252,101.49
통합상가,임대가격지수,상권,강남,강남대로,20253,102.39
통합상가,임대가격지수,상권,강남,강남대로,20254,103.25
통합상가,임대가격지수,상권,강남,강남대로,20261,104.25
통합상가,임대가격지수,상권,강남,강남대로,20262,105.06
통합상가,임대가격지수,상권,강남,교대역,20241,99.71
통합상가,임대가격지수,상권,강남,교대역,20242,100.0
통합상가,임대가격지수,상권,강남,교대역,20243,101.08
통합상가,임대가격지수,상권,강남,교대역,20244,101.29
통합상가,임대가격지수,상권,강남,교대역,20251,102.01
통합상가,임대가격지수,상권,강남,교대역,20252,102.38
통합상가,임대가격지수,상권,강남,교대역,20253,103.32
통합상가,임대가격지수,상권,강남,교대역,20254,103.61
통합상가,임대가격지수,상권,강남,교대역,20261,104.21
통합상가,임대가격지수,상권,강남,교대역,20262,104.79
통합상가,임대가격지수,상권,강남,남부터미널,20241,99.4
통합상가,임대가격지수,상권,강남,남부터미널,20242,100.0
통합상가,임대가격지수,상권,강남,남부터미널,20243,100.82
통합상가,임대가격지수,상권,강남,남부터미널,20244,101.1
통합상가,임대가격지수,상권,강남,남부터미널,20251,101.52
통합상가,임대가격지수,상권,강남,남부터미널,20252,101.78
통합상가,임대가격지수,상권,강남,남부터미널,20253,102.23
통합상가,임대가격지수,상권,강남,남부터미널,20254,102.77
통합상가,임대가격지수,상권,강남,남부터미널,20261,103.22
통합상가,임대가격지수,상권,강남,남부터미널,20262,103.8
통합상가,임대가격지수,상권,강남,논현역,20241,99.67
통합상가,임대가격지수,상권,강남,논현역,20242,100.0
통합상가,임대가격지수,상권,강남,논현역,20243,101.19
통합상가,임대가격지수,상권,강남,논현역,20244,101.35
통합상가,임대가격지수,상권,강남,논현역,20251,101.78
통합상가,임대가격지수,상권,강남,논현역,20252,102.13
통합상가,임대가격지수,상권,강남,논현역,20253,102.53
통합상가,임대가격지수,상권,강남,논현역,20254,102.75
통합상가,임대가격지수,상권,강남,논현역,20261,103.46
통합상가,임대가격지수,상권,강남,논현역,20262,103.97
통합상가,임대가격지수,상권,강남,도산대로,20241,99.39
통합상가,임대가격지수,상권,강남,도산대로,20242,100.0
통합상가,임대가격지수,상권,강남,도산대로,20243,100.36
통합상가,임대가격지수,상권,강남,도산대로,20244,100.57
통합상가,임대가격지수,상권,강남,도산대로,20251,100.7
통합상가,임대가격지수,상권,강남,도산대로,20252,100.8
통합상가,임대가격지수,상권,강남,도산대로,20253,101.11
통합상가,임대가격지수,상권,강남,도산대로,20254,101.34
통합상가,임대가격지수,상권,강남,도산대로,20261,101.4
통합상가,임대가격지수,상권,강남,도산대로,20262,101.65
통합상가,임대가격지수,상권,강남,방배역/내방역,20241,99.55
통합상가,임대가격지수,상권,강남,방배역/내방역,20242,100.0
통합상가,임대가격지수,상권,강남,방배역/내방역,20243,100.26
통합상가,임대가격지수,상권,강남,방배역/내방역,20244,100.39
통합상가,임대가격지수,상권,강남,방배역/내방역,20251,100.5
통합상가,임대가격지수,상권,강남,방배역/내방역,20252,100.58
통합상가,임대가격지수,상권,강남,방배역/내방역,20253,100.81
통합상가,임대가격지수,상권,강남,방배역/내방역,20254,101.27
통합상가,임대가격지수,상권,강남,방배역/내방역,20261,101.77
통합상가,임대가격지수,상권,강남,방배역/내방역,20262,102.54
통합상가,임대가격지수,상권,강남,서래마을,20241,99.94
통합상가,임대가격지수,상권,강남,서래마을,20242,100.0
통합상가,임대가격지수,상권,강남,서래마을,20243,100.22
통합상가,임대가격지수,상권,강남,서래마을,20244,100.28
통합상가,임대가격지수,상권,강남,서래마을,20251,100.44
통합상가,임대가격지수,상권,강남,서래마을,20252,100.55
통합상가,임대가격지수,상권,강남,서래마을,20253,100.51
통합상가,임대가격지수,상권,강남,서래마을,20254,100.73
통합상가,임대가격지수,상권,강남,서래마을,20261,101.34
통합상가,임대가격지수,상권,강남,서래마을,20262,101.97
통합상가,임대가격지수,상권,강남,신사역,20241,99.61
통합상가,임대가격지수,상권,강남,신사역,20242,100.0
통합상가,임대가격지수,상권,강남,신사역,20243,100.51
통합상가,임대가격지수,상권,강남,신사역,20244,100.57
통합상가,임대가격지수,상권,강남,신사역,20251,100.88
통합상가,임대가격지수,상권,강남,신사역,20252,100.87
통합상가,임대가격지수,상권,강남,신사역,20253,100.92
통합상가,임대가격지수,상권,강남,신사역,20254,101.13
통합상가,임대가격지수,상권,강남,신사역,20261,101.16
통합상가,임대가격지수,상권,강남,신사역,20262,101.37
통합상가,임대가격지수,상권,강남,압구정,20241,99.1
통합상가,임대가격지수,상권,강남,압구정,20242,100.0
통합상가,임대가격지수,상권,강남,압구정,20243,100.47
통합상가,임대가격지수,상권,강남,압구정,20244,100.84
통합상가,임대가격지수,상권,강남,압구정,20251,102.49
통합상가,임대가격지수,상권,강남,압구정,20252,103.55
통합상가,임대가격지수,상권,강남,압구정,20253,104.55
통합상가,임대가격지수,상권,강남,압구정,20254,105.66
통합상가,임대가격지수,상권,강남,압구정,20261,106.95
통합상가,임대가격지수,상권,강남,압구정,20262,107.7
통합상가,임대가격지수,상권,강남,양재말죽거리,20241,99.9
통합상가,임대가격지수,상권,강남,양재말죽거리,20242,100.0
통합상가,임대가격지수,상권,강남,양재말죽거리,20243,100.11
통합상가,임대가격지수,상권,강남,양재말죽거리,20244,100.5
통합상가,임대가격지수,상권,강남,양재말죽거리,20251,100.74
통합상가,임대가격지수,상권,강남,양재말죽거리,20252,100.92
통합상가,임대가격지수,상권,강남,양재말죽거리,20253,100.98
통합상가,임대가격지수,상권,강남,양재말죽거리,20254,101.45
통합상가,임대가격지수,상권,강남,양재말죽거리,20261,101.76
통합상가,임대가격지수,상권,강남,양재말죽거리,20262,102.29
통합상가,임대가격지수,상권,강남,양재역,20241,99.59
통합상가,임대가격지수,상권,강남,양재역,20242,100.0
통합상가,임대가격지수,상권,강남,양재역,20243,100.2
통합상가,임대가격지수,상권,강남,양재역,20244,100.62
통합상가,임대가격지수,상권,강남,양재역,20251,100.89
통합상가,임대가격지수,상권,강남,양재역,20252,101.09
통합상가,임대가격지수,상권,강남,양재역,20253,101.41
통합상가,임대가격지수,상권,강남,양재역,20254,101.83
통합상가,임대가격지수,상권,강남,양재역,20261,102.13
통합상가,임대가격지수,상권,강남,양재역,20262,102.83
통합상가,임대가격지수,상권,강남,청담,20241,99.27
통합상가,임대가격지수,상권,강남,청담,20242,100.0
통합상가,임대가격지수,상권,강남,청담,20243,100.13
통합상가,임대가격지수,상권,강남,청담,20244,100.55
통합상가,임대가격지수,상권,강남,청담,20251,100.86
통합상가,임대가격지수,상권,강남,청담,20252,101.15
통합상가,임대가격지수,상권,강남,청담,20253,102.01
통합상가,임대가격지수,상권,강남,청담,20254,104.17
통합상가,임대가격지수,상권,강남,청담,20261,105.56
통합상가,임대가격지수,상권,강남,청담,20262,106.03
통합상가,임대가격지수,상권,강남,테헤란로,20241,99.71
통합상가,임대가격지수,상권,강남,테헤란로,20242,100.0
통합상가,임대가격지수,상권,강남,테헤란로,20243,100.51
통합상가,임대가격지수,상권,강남,테헤란로,20244,100.53
통합상가,임대가격지수,상권,강남,테헤란로,20251,100.79
통합상가,임대가격지수,상권,강남,테헤란로,20252,100.82
통합상가,임대가격지수,상권,강남,테헤란로,20253,101.09
통합상가,임대가격지수,상권,강남,테헤란로,20254,101.31
통합상가,임대가격지수,상권,강남,테헤란로,20261,102.37
통합상가,임대가격지수,상권,강남,테헤란로,20262,102.51
통합상가,임대가격지수,상권,강남,학동/강남구청역,20241,99.17
통합상가,임대가격지수,상권,강남,학동/강남구청역,20242,100.0
통합상가,임대가격지수,상권,강남,학동/강남구청역,20243,100.17
통합상가,임대가격지수,상권,강남,학동/강남구청역,20244,100.22
통합상가,임대가격지수,상권,강남,학동/강남구청역,20251,100.39
통합상가,임대가격지수,상권,강남,학동/강남구청역,20252,100.7
통합상가,임대가격지수,상권,강남,학동/강남구청역,20253,101.25
통합상가,임대가격지수,상권,강남,학동/강남구청역,20254,101.93
통합상가,임대가격지수,상권,강남,학동/강남구청역,20261,102.46
통합상가,임대가격지수,상권,강남,학동/강남구청역,20262,103.02
통합상가,임대가격지수,상권,강남,한티역,20241,99.77
통합상가,임대가격지수,상권,강남,한티역,20242,100.0
통합상가,임대가격지수,상권,강남,한티역,20243,100.07
통합상가,임대가격지수,상권,강남,한티역,20244,100.24
통합상가,임대가격지수,상권,강남,한티역,20251,100.46
통합상가,임대가격지수,상권,강남,한티역,20252,100.7
통합상가,임대가격지수,상권,강남,한티역,20253,101.18
통합상가,임대가격지수,상권,강남,한티역,20254,101.8
통합상가,임대가격지수,상권,강남,한티역,20261,102.07
통합상가,임대가격지수,상권,강남,한티역,20262,102.36
통합상가,임대가격지수,상권,기타,가락시장,20241,100.06
통합상가,임대가격지수,상권,기타,가락시장,20242,100.0
통합상가,임대가격지수,상권,기타,가락시장,20243,100.11
통합상가,임대가격지수,상권,기타,가락시장,20244,100.08
통합상가,임대가격지수,상권,기타,가락시장,20251,99.92
통합상가,임대가격지수,상권,기타,가락시장,20252,99.99
통합상가,임대가격지수,상권,기타,가락시장,20253,100.13
통합상가,임대가격지수,상권,기타,가락시장,20254,100.39
통합상가,임대가격지수,상권,기타,가락시장,20261,100.58
통합상가,임대가격지수,상권,기타,가락시장,20262,100.7
통합상가,임대가격지수,상권,기타,건대입구,20241,100.25
통합상가,임대가격지수,상권,기타,건대입구,20242,100.0
통합상가,임대가격지수,상권,기타,건대입구,20243,99.88
통합상가,임대가격지수,상권,기타,건대입구,20244,99.86
통합상가,임대가격지수,상권,기타,건대입구,20251,99.79
통합상가,임대가격지수,상권,기타,건대입구,20252,99.76
통합상가,임대가격지수,상권,기타,건대입구,20253,99.53
통합상가,임대가격지수,상권,기타,건대입구,20254,99.41
통합상가,임대가격지수,상권,기타,건대입구,20261,99.32
통합상가,임대가격지수,상권,기타,건대입구,20262,99.35
통합상가,임대가격지수,상권,기타,경희대,20241,99.78
통합상가,임대가격지수,상권,기타,경희대,20242,100.0
통합상가,임대가격지수,상권,기타,경희대,20243,100.09
통합상가,임대가격지수,상권,기타,경희대,20244,99.65
통합상가,임대가격지수,상권,기타,경희대,20251,99.29
통합상가,임대가격지수,상권,기타,경희대,20252,99.31
통합상가,임대가격지수,상권,기타,경희대,20253,99.27
통합상가,임대가격지수,상권,기타,경희대,20254,99.29
통합상가,임대가격지수,상권,기타,경희대,20261,99.21
통합상가,임대가격지수,상권,기타,경희대,20262,99.18
통합상가,임대가격지수,상권,기타,구로디지털단지역,20241,99.55
통합상가,임대가격지수,상권,기타,구로디지털단지역,20242,100.0
통합상가,임대가격지수,상권,기타,구로디지털단지역,20243,100.01
통합상가,임대가격지수,상권,기타,구로디지털단지역,20244,100.0
통합상가,임대가격지수,상권,기타,구로디지털단지역,20251,99.99
통합상가,임대가격지수,상권,기타,구로디지털단지역,20252,99.98
통합상가,임대가격지수,상권,기타,구로디지털단지역,20253,99.87
통합상가,임대가격지수,상권,기타,구로디지털단지역,20254,99.97
통합상가,임대가격지수,상권,기타,구로디지털단지역,20261,100.08
통합상가,임대가격지수,상권,기타,구로디지털단지역,20262,100.19
통합상가,임대가격지수,상권,기타,구의역,20241,99.66
통합상가,임대가격지수,상권,기타,구의역,20242,100.0
통합상가,임대가격지수,상권,기타,구의역,20243,100.02
통합상가,임대가격지수,상권,기타,구의역,20244,100.02
통합상가,임대가격지수,상권,기타,구의역,20251,100.05
통합상가,임대가격지수,상권,기타,구의역,20252,100.08
통합상가,임대가격지수,상권,기타,구의역,20253,100.12
통합상가,임대가격지수,상권,기타,구의역,20254,100.13
통합상가,임대가격지수,상권,기타,구의역,20261,100.37
통합상가,임대가격지수,상권,기타,구의역,20262,100.61
통합상가,임대가격지수,상권,기타,군자,20241,99.55
통합상가,임대가격지수,상권,기타,군자,20242,100.0
통합상가,임대가격지수,상권,기타,군자,20243,100.4
통합상가,임대가격지수,상권,기타,군자,20244,100.62
통합상가,임대가격지수,상권,기타,군자,20251,100.7
통합상가,임대가격지수,상권,기타,군자,20252,100.75
통합상가,임대가격지수,상권,기타,군자,20253,100.89
통합상가,임대가격지수,상권,기타,군자,20254,100.93
통합상가,임대가격지수,상권,기타,군자,20261,101.05
통합상가,임대가격지수,상권,기타,군자,20262,101.27
통합상가,임대가격지수,상권,기타,까치산역,20242,100.0
통합상가,임대가격지수,상권,기타,까치산역,20243,100.02
통합상가,임대가격지수,상권,기타,까치산역,20244,99.81
통합상가,임대가격지수,상권,기타,까치산역,20251,99.71
통합상가,임대가격지수,상권,기타,까치산역,20252,99.58
통합상가,임대가격지수,상권,기타,까치산역,20253,99.73
통합상가,임대가격지수,상권,기타,까치산역,20254,99.95
통합상가,임대가격지수,상권,기타,까치산역,20261,100.01
통합상가,임대가격지수,상권,기타,까치산역,20262,100.03
통합상가,임대가격지수,상권,기타,낙성대,20242,100.0
통합상가,임대가격지수,상권,기타,낙성대,20243,100.98
통합상가,임대가격지수,상권,기타,낙성대,20244,101.06
통합상가,임대가격지수,상권,기타,낙성대,20251,101.03
통합상가,임대가격지수,상권,기타,낙성대,20252,101.03
통합상가,임대가격지수,상권,기타,낙성대,20253,101.1
통합상가,임대가격지수,상권,기타,낙성대,20254,101.34
통합상가,임대가격지수,상권,기타,낙성대,20261,101.64
통합상가,임대가격지수,상권,기타,낙성대,20262,101.96
통합상가,임대가격지수,상권,기타,노량진,20241,100.25
통합상가,임대가격지수,상권,기타,노량진,20242,100.0
통합상가,임대가격지수,상권,기타,노량진,20243,99.47
통합상가,임대가격지수,상권,기타,노량진,20244,99.37
통합상가,임대가격지수,상권,기타,노량진,20251,99.25
통합상가,임대가격지수,상권,기타,노량진,20252,98.92
통합상가,임대가격지수,상권,기타,노량진,20253,98.83
통합상가,임대가격지수,상권,기타,노량진,20254,98.97
통합상가,임대가격지수,상권,기타,노량진,20261,99.25
통합상가,임대가격지수,상권,기타,노량진,20262,99.63
통합상가,임대가격지수,상권,기타,노원역,20241,99.86
통합상가,임대가격지수,상권,기타,노원역,20242,100.0
통합상가,임대가격지수,상권,기타,노원역,20243,99.96
통합상가,임대가격지수,상권,기타,노원역,20244,100.07
통합상가,임대가격지수,상권,기타,노원역,20251,100.06
통합상가,임대가격지수,상권,기타,노원역,20252,100.01
통합상가,임대가격지수,상권,기타,노원역,20253,99.99
통합상가,임대가격지수,상권,기타,노원역,20254,99.98
통합상가,임대가격지수,상권,기타,노원역,20261,99.96
통합상가,임대가격지수,상권,기타,노원역,20262,99.93
통합상가,임대가격지수,상권,기타,독산/시흥,20241,100.01
통합상가,임대가격지수,상권,기타,독산/시흥,20242,100.0
통합상가,임대가격지수,상권,기타,독산/시흥,20243,100.04
통합상가,임대가격지수,상권,기타,독산/시흥,20244,100.02
통합상가,임대가격지수,상권,기타,독산/시흥,20251,100.01
통합상가,임대가격지수,상권,기타,독산/시흥,20252,99.89
통합상가,임대가격지수,상권,기타,독산/시흥,20253,99.66
통합상가,임대가격지수,상권,기타,독산/시흥,20254,100.15
통합상가,임대가격지수,상권,기타,독산/시흥,20261,100.15
통합상가,임대가격지수,상권,기타,독산/시흥,20262,100.85
통합상가,임대가격지수,상권,기타,뚝섬,20241,98.1
통합상가,임대가격지수,상권,기타,뚝섬,20242,100.0
통합상가,임대가격지수,상권,기타,뚝섬,20243,104.29
통합상가,임대가격지수,상권,기타,뚝섬,20244,107.64
통합상가,임대가격지수,상권,기타,뚝섬,20251,109.68
통합상가,임대가격지수,상권,기타,뚝섬,20252,113.29
통합상가,임대가격지수,상권,기타,뚝섬,20253,115.55
통합상가,임대가격지수,상권,기타,뚝섬,20254,118.15
통합상가,임대가격지수,상권,기타,뚝섬,20261,121.16
통합상가,임대가격지수,상권,기타,뚝섬,20262,124.24
통합상가,임대가격지수,상권,기타,명일역,20241,99.1
통합상가,임대가격지수,상권,기타,명일역,20242,100.0
통합상가,임대가격지수,상권,기타,명일역,20243,100.34
통합상가,임대가격지수,상권,기타,명일역,20244,100.57
통합상가,임대가격지수,상권,기타,명일역,20251,100.62
통합상가,임대가격지수,상권,기타,명일역,20252,100.76
통합상가,임대가격지수,상권,기타,명일역,20253,101.42
통합상가,임대가격지수,상권,기타,명일역,20254,101.49
통합상가,임대가격지수,상권,기타,명일역,20261,101.63
통합상가,임대가격지수,상권,기타,명일역,20262,101.86
통합상가,임대가격지수,상권,기타,목동,20241,99.53
통합상가,임대가격지수,상권,기타,목동,20242,100.0
통합상가,임대가격지수,상권,기타,목동,20243,100.08
통합상가,임대가격지수,상권,기타,목동,20244,100.11
통합상가,임대가격지수,상권,기타,목동,20251,100.16
통합상가,임대가격지수,상권,기타,목동,20252,100.18
통합상가,임대가격지수,상권,기타,목동,20253,100.22
통합상가,임대가격지수,상권,기타,목동,20254,100.4
통합상가,임대가격지수,상권,기타,목동,20261,100.56
통합상가,임대가격지수,상권,기타,목동,20262,100.71
통합상가,임대가격지수,상권,기타,미아사거리,20241,99.87
통합상가,임대가격지수,상권,기타,미아사거리,20242,100.0
통합상가,임대가격지수,상권,기타,미아사거리,20243,100.38
통합상가,임대가격지수,상권,기타,미아사거리,20244,100.3
통합상가,임대가격지수,상권,기타,미아사거리,20251,100.04
통합상가,임대가격지수,상권,기타,미아사거리,20252,99.61
통합상가,임대가격지수,상권,기타,미아사거리,20253,99.3
통합상가,임대가격지수,상권,기타,미아사거리,20254,99.39
통합상가,임대가격지수,상권,기타,미아사거리,20261,99.6
통합상가,임대가격지수,상권,기타,미아사거리,20262,99.89
통합상가,임대가격지수,상권,기타,불광역,20241,99.62
통합상가,임대가격지수,상권,기타,불광역,20242,100.0
통합상가,임대가격지수,상권,기타,불광역,20243,100.34
통합상가,임대가격지수,상권,기타,불광역,20244,99.67
통합상가,임대가격지수,상권,기타,불광역,20251,99.48
통합상가,임대가격지수,상권,기타,불광역,20252,99.35
통합상가,임대가격지수,상권,기타,불광역,20253,99.31
통합상가,임대가격지수,상권,기타,불광역,20254,99.44
통합상가,임대가격지수,상권,기타,불광역,20261,99.51
통합상가,임대가격지수,상권,기타,불광역,20262,99.99
통합상가,임대가격지수,상권,기타,사당,20241,99.74
통합상가,임대가격지수,상권,기타,사당,20242,100.0
통합상가,임대가격지수,상권,기타,사당,20243,100.41
통합상가,임대가격지수,상권,기타,사당,20244,100.6
통합상가,임대가격지수,상권,기타,사당,20251,100.73
통합상가,임대가격지수,상권,기타,사당,20252,100.82
통합상가,임대가격지수,상권,기타,사당,20253,101.49
통합상가,임대가격지수,상권,기타,사당,20254,101.77
통합상가,임대가격지수,상권,기타,사당,20261,102.27
통합상가,임대가격지수,상권,기타,사당,20262,102.52
통합상가,임대가격지수,상권,기타,상계역,20241,99.87
통합상가,임대가격지수,상권,기타,상계역,20242,100.0
통합상가,임대가격지수,상권,기타,상계역,20243,100.02
통합상가,임대가격지수,상권,기타,상계역,20244,100.2
통합상가,임대가격지수,상권,기타,상계역,20251,100.12
통합상가,임대가격지수,상권,기타,상계역,20252,100.05
통합상가,임대가격지수,상권,기타,상계역,20253,99.96
통합상가,임대가격지수,상권,기타,상계역,20254,100.02
통합상가,임대가격지수,상권,기타,상계역,20261,99.99
통합상가,임대가격지수,상권,기타,상계역,20262,100.2
통합상가,임대가격지수,상권,기타,상봉역,20241,99.48
통합상가,임대가격지수,상권,기타,상봉역,20242,100.0
통합상가,임대가격지수,상권,기타,상봉역,20243,100.09
통합상가,임대가격지수,상권,기타,상봉역,20244,99.99
통합상가,임대가격지수,상권,기타,상봉역,20251,99.95
통합상가,임대가격지수,상권,기타,상봉역,20252,99.88
통합상가,임대가격지수,상권,기타,상봉역,20253,99.82
통합상가,임대가격지수,상권,기타,상봉역,20254,99.87
통합상가,임대가격지수,상권,기타,상봉역,20261,99.83
통합상가,임대가격지수,상권,기타,상봉역,20262,99.93
통합상가,임대가격지수,상권,기타,서울대입구역,20241,99.57
통합상가,임대가격지수,상권,기타,서울대입구역,20242,100.0
통합상가,임대가격지수,상권,기타,서울대입구역,20243,100.13
통합상가,임대가격지수,상권,기타,서울대입구역,20244,100.15
통합상가,임대가격지수,상권,기타,서울대입구역,20251,100.05
통합상가,임대가격지수,상권,기타,서울대입구역,20252,100.35
통합상가,임대가격지수,상권,기타,서울대입구역,20253,100.42
통합상가,임대가격지수,상권,기타,서울대입구역,20254,100.75
통합상가,임대가격지수,상권,기타,서울대입구역,20261,101.12
통합상가,임대가격지수,상권,기타,서울대입구역,20262,101.33
통합상가,임대가격지수,상권,기타,성신여대,20241,99.39
통합상가,임대가격지수,상권,기타,성신여대,20242,100.0
통합상가,임대가격지수,상권,기타,성신여대,20243,100.16
통합상가,임대가격지수,상권,기타,성신여대,20244,100.31
통합상가,임대가격지수,상권,기타,성신여대,20251,100.24
통합상가,임대가격지수,상권,기타,성신여대,20252,100.32
통합상가,임대가격지수,상권,기타,성신여대,20253,100.2
통합상가,임대가격지수,상권,기타,성신여대,20254,100.25
통합상가,임대가격지수,상권,기타,성신여대,20261,100.22
통합상가,임대가격지수,상권,기타,성신여대,20262,100.49
통합상가,임대가격지수,상권,기타,수유,20241,100.02
통합상가,임대가격지수,상권,기타,수유,20242,100.0
통합상가,임대가격지수,상권,기타,수유,20243,99.73
