PNU,지번주소,도로명주소,용도군_tier1,대장_주용도,mgmBldrgstPk,매칭
1144012200100810031,서울특별시 마포구 합정동,서울특별시 마포구 토정로4길 40 (합정동),근린생활1,제1종근린생활시설,1015122697,지번
1144012200103650013,서울특별시 마포구 합정동,서울특별시 마포구 성지3길 55 (합정동),근린생활2,제2종근린생활시설,1015122982,지번
1144012000104020011,서울특별시 마포구 서교동,서울특별시 마포구 양화로6길 99-9 (서교동),근린생활1,제1종근린생활시설,1015120365,지번
1144011000100400054,서울특별시 마포구 노고산동,서울특별시 마포구 신촌로 112 (노고산동),근린생활1,제1종근린생활시설,1015114754,지번
1144011500103250002,서울특별시 마포구 상수동,서울특별시 마포구 독막로14길 24 (상수동),근린생활2,제2종근린생활시설,1015118181,지번
1144012000103950190,서울특별시 마포구 서교동,서울특별시 마포구 양화로8길 17-12 (서교동),근린생활2,제2종근린생활시설,1000000000000003816738,지번
1144010200100290007,서울특별시 마포구 공덕동,서울특별시 마포구 만리재옛길 82 (공덕동),근린생활1,제1종근린생활시설,101515967,지번
1144010800100120023,서울특별시 마포구 대흥동,서울특별시 마포구 신촌로 174 (대흥동),근린생활1,제1종근린생활시설,1015110704,지번
1144011000100190055,서울특별시 마포구 노고산동,서울특별시 마포구 신촌로24길 16 (노고산동),근린생활1,제1종근린생활시설,1015114486,지번
1144010500101160001,서울특별시 마포구 용강동,서울특별시 마포구 토정로 276 (용강동),근린생활2,제2종근린생활시설,101519818,지번
1144010500101150023,서울특별시 마포구 용강동,서울특별시 마포구 토정로 277 (용강동),근린생활1,제1종근린생활시설,101519816,지번
1144010500104890001,서울특별시 마포구 용강동,서울특별시 마포구 토정로 272 (용강동),근린생활1,제1종근린생활시설,1015110076,지번
1144010500104720003,서울특별시 마포구 용강동,서울특별시 마포구 토정로 269 (용강동),근린생활1,제1종근린생활시설,1015110070,지번
1144012000104000017,서울특별시 마포구 서교동,서울특별시 마포구 독막로5길 26 (서교동),근린생활2,제2종근린생활시설,10151100227194,지번
1144011000100540064,서울특별시 마포구 노고산동,서울특별시 마포구 신촌로14길 20 (노고산동),근린생활2,제2종근린생활시설,10151100232194,지번
1144012400105680021,서울특별시 마포구 연남동,서울특별시 마포구 동교로27길 47 (연남동),근린생활1,제1종근린생활시설,10151100236789,지번
1144012500106290023,서울특별시 마포구 성산동,서울특별시 마포구 동교로23길 96 (성산동),근린생활2,제2종근린생활시설,10151100240316,지번
1144010500100500015,서울특별시 마포구 용강동,서울특별시 마포구 토정로 312-1 (용강동),근린생활1,제1종근린생활시설,101519725,지번
1144010500100500015,서울특별시 마포구 용강동,서울특별시 마포구 토정로 312-1 (용강동),근린생활1,제1종근린생활시설,101519726,지번
1144010500100500015,서울특별시 마포구 용강동,서울특별시 마포구 토정로 312-1 (용강동),근린생활1,제1종근린생활시설,101519727,지번
1144010800100200019,서울특별시 마포구 대흥동,서울특별시 마포구 대흥로21길 17 (대흥동),근린생활2,제2종근린생활시설,1015111113,지번
1144011000100490022,서울특별시 마포구 노고산동,서울특별시 마포구 신촌로14길 5 (노고산동),근린생활2,제2종근린생활시설,1015114774,지번
1144012000104090001,서울특별시 마포구 서교동,서울특별시 마포구 와우산로17길 15 (서교동),근린생활2,제2종근린생활시설,1015120482,지번
1144011000100490047,서울특별시 마포구 노고산동,서울특별시 마포구 신촌로16길 4 (노고산동),근린생활1,제1종근린생활시설,1015114785,지번
1144012500100410002,서울특별시 마포구 성산동,서울특별시 마포구 월드컵북로 99 (성산동),근린생활2,제2종근린생활시설,1015130121,지번
1144010200101110387,서울특별시 마포구 공덕동,서울특별시 마포구 만리재로6길 3-20 (공덕동),근린생활2,제2종근린생활시설,101516536,지번
1144012400102260026,서울특별시 마포구 연남동,서울특별시 마포구 동교로50길 25 (연남동),근린생활1,제1종근린생활시설,1015127915,지번
1144011100100880032,서울특별시 마포구 신수동,서울특별시 마포구 광성로4길 11-8 (신수동),근린생활2,제2종근린생활시설,10151100196300,지번
1144011000100540068,서울특별시 마포구 노고산동,서울특별시 마포구 신촌로12나길 8 (노고산동),근린생활2,제2종근린생활시설,1015114842,지번
