mgmBldrgstPk,PNU,지번주소,도로명주소,층구분,층번호,층번호명,층면적_㎡,용도코드,용도,상세용도,용도군,구조
10251100461958,1171010400100950046,서울특별시 송파구 송파동 95-46번지,서울특별시 송파구 가락로21길 11 (송파동),지상,1,1층,27.4,03001,소매점,제1종근린생활시설(소매점),근린생활1,철근콘크리트구조
10251100461958,1171010400100950046,서울특별시 송파구 송파동 95-46번지,서울특별시 송파구 가락로21길 11 (송파동),지상,2,2층,127.0,04402,사무소,제2종근린생활시설(사무소),근린생활2,철근콘크리트구조
1025119541,1171010400100950052,서울특별시 송파구 송파동 95-52번지,서울특별시 송파구 가락로19길 2 (송파동),지하,1,지1,76.93,03001,소매점,근린생활시설(소매점),근린생활1,철근콘크리트구조
1025119541,1171010400100950052,서울특별시 송파구 송파동 95-52번지,서울특별시 송파구 가락로19길 2 (송파동),지상,1,1,61.09,04001,일반음식점,제2종근린생활시설(일반음식점),근린생활2,철근콘크리트구조
1025116869,1171010400100950054,서울특별시 송파구 송파동 95-54번지,서울특별시 송파구 가락로 141 (송파동),지하,1,지1,151.92,03001,소매점,근린생활시설(소매점),근린생활1,철근콘크리트구조
1025116869,1171010400100950054,서울특별시 송파구 송파동 95-54번지,서울특별시 송파구 가락로 141 (송파동),지상,1,1,137.12,03001,소매점,근린생활시설(소매점),근린생활1,철근콘크리트구조
1025116869,1171010400100950054,서울특별시 송파구 송파동 95-54번지,서울특별시 송파구 가락로 141 (송파동),지상,2,2,137.12,04402,사무소,근린생활시설(사무실),근린생활2,철근콘크리트구조
1025116869,1171010400100950054,서울특별시 송파구 송파동 95-54번지,서울특별시 송파구 가락로 141 (송파동),지상,3,3,137.12,04402,사무소,근린생활시설(사무실),근린생활2,철근콘크리트구조
102518913,1171010400100950055,서울특별시 송파구 송파동 95-55번지,서울특별시 송파구 가락로 139-1 (송파동),지상,3,3,169.48,04402,사무소,제2종근린생활시설(사무소),근린생활2,철근콘크리트구조
102518913,1171010400100950055,서울특별시 송파구 송파동 95-55번지,서울특별시 송파구 가락로 139-1 (송파동),지하,1,지1,310.48,04030,의약품판매소,제2종근린생활시설(의약품판매소),근린생활2,철근콘크리트구조
102518913,1171010400100950055,서울특별시 송파구 송파동 95-55번지,서울특별시 송파구 가락로 139-1 (송파동),지하,1,지1,45.64,04999,기타제2종근린생활시설,계단실,근린생활2,철근콘크리트구조
102518913,1171010400100950055,서울특별시 송파구 송파동 95-55번지,서울특별시 송파구 가락로 139-1 (송파동),지상,1,1,86.52,03001,소매점,제2종근린생활시설(일반음식점),근린생활1,철근콘크리트구조
102518913,1171010400100950055,서울특별시 송파구 송파동 95-55번지,서울특별시 송파구 가락로 139-1 (송파동),지상,1,1,25.96,03001,소매점,제2종근린생활시설(일반음식점),근린생활1,철근콘크리트구조
102518913,1171010400100950055,서울특별시 송파구 송파동 95-55번지,서울특별시 송파구 가락로 139-1 (송파동),지상,1,1,77.4,04999,기타제2종근린생활시설,주차통로,근린생활2,철근콘크리트구조
102518913,1171010400100950055,서울특별시 송파구 송파동 95-55번지,서울특별시 송파구 가락로 139-1 (송파동),지상,1,1,57.0,04005,제조업소,제2종근린생활시설(제조업소),근린생활2,철근콘크리트구조
102518913,1171010400100950055,서울특별시 송파구 송파동 95-55번지,서울특별시 송파구 가락로 139-1 (송파동),지상,1,1,45.64,04999,기타제2종근린생활시설,계단실,근린생활2,철근콘크리트구조
102518913,1171010400100950055,서울특별시 송파구 송파동 95-55번지,서울특별시 송파구 가락로 139-1 (송파동),지상,2,2,77.4,03001,소매점,근린생활시설(소매점),근린생활1,철근콘크리트구조
102518913,1171010400100950055,서울특별시 송파구 송파동 95-55번지,서울특별시 송파구 가락로 139-1 (송파동),지상,2,2,57.0,04010,학원,제2종근린생활시설(학원),근린생활2,철근콘크리트구조
102518913,1171010400100950055,서울특별시 송파구 송파동 95-55번지,서울특별시 송파구 가락로 139-1 (송파동),지상,2,2,112.48,04402,사무소,업무시설(사무실),근린생활2,철근콘크리트구조
102518913,1171010400100950055,서울특별시 송파구 송파동 95-55번지,서울특별시 송파구 가락로 139-1 (송파동),지상,2,2,45.64,04999,기타제2종근린생활시설,계단실,근린생활2,철근콘크리트구조
102518913,1171010400100950055,서울특별시 송파구 송파동 95-55번지,서울특별시 송파구 가락로 139-1 (송파동),지상,3,3,77.4,04010,학원,제2종근린생활시설(학원),근린생활2,철근콘크리트구조
102518913,1171010400100950055,서울특별시 송파구 송파동 95-55번지,서울특별시 송파구 가락로 139-1 (송파동),지상,3,3,45.64,04999,기타제2종근린생활시설,계단실,근린생활2,철근콘크리트구조
1025118439,1171010400100950056,서울특별시 송파구 송파동 95-56번지,서울특별시 송파구 가락로19길 4 (송파동),지하,1,지1,50.4,03002,휴게음식점,근린생활시설(다방),근린생활1,철근콘크리트구조
1025118439,1171010400100950056,서울특별시 송파구 송파동 95-56번지,서울특별시 송파구 가락로19길 4 (송파동),지하,1,지1,58.14,03999,기타제1종근린생활시설,대피소,근린생활1,철근콘크리트구조
1025118439,1171010400100950056,서울특별시 송파구 송파동 95-56번지,서울특별시 송파구 가락로19길 4 (송파동),지상,1,1,79.98,03001,소매점,근린생활시설(소매점),근린생활1,철근콘크리트구조
1025118439,1171010400100950056,서울특별시 송파구 송파동 95-56번지,서울특별시 송파구 가락로19길 4 (송파동),지상,1,1,25.92,03999,기타제1종근린생활시설,제1종근린생활시설,근린생활1,철근콘크리트구조
1025118439,1171010400100950056,서울특별시 송파구 송파동 95-56번지,서울특별시 송파구 가락로19길 4 (송파동),지상,4,4,66.01,03999,기타제1종근린생활시설,근린생활시설,근린생활1,철근콘크리트구조
102517238,1171010400100950057,서울특별시 송파구 송파동 95-57번지,서울특별시 송파구 가락로19길 6 (송파동),지하,1,지1,139.92,03999,기타제1종근린생활시설,근린생활시설,근린생활1,철근콘크리트구조
102517238,1171010400100950057,서울특별시 송파구 송파동 95-57번지,서울특별시 송파구 가락로19길 6 (송파동),지상,1,1층,116.17,03999,기타제1종근린생활시설,근린생활시설,근린생활1,철근콘크리트구조
10251100509941,1171010400100950061,서울특별시 송파구 송파동 95-61번지,서울특별시 송파구 가락로19길 9-5 (송파동),지상,1,1층,36.09,04402,사무소,제2종근린생활시설(사무소),근린생활2,철근콘크리트구조
1025124681,1171010400100950062,서울특별시 송파구 송파동 95-62번지,서울특별시 송파구 가락로 145 (송파동),지하,1,지1,126.96,03001,소매점,소매점,근린생활1,철근콘크리트구조
1025124681,1171010400100950062,서울특별시 송파구 송파동 95-62번지,서울특별시 송파구 가락로 145 (송파동),지상,1,1,84.8,03001,소매점,소매점,근린생활1,철근콘크리트구조
1025124681,1171010400100950062,서울특별시 송파구 송파동 95-62번지,서울특별시 송파구 가락로 145 (송파동),지상,1,1,12.96,03999,기타제1종근린생활시설,주차장,근린생활1,철근콘크리트구조
1025124681,1171010400100950062,서울특별시 송파구 송파동 95-62번지,서울특별시 송파구 가락로 145 (송파동),지상,2,2,98.39,04001,일반음식점,제2종근린생활시설(일반음식점),근린생활2,철근콘크리트구조
1025124681,1171010400100950062,서울특별시 송파구 송파동 95-62번지,서울특별시 송파구 가락로 145 (송파동),지상,3,3,98.39,04402,사무소,제2종근린생활시설(사무소),근린생활2,철근콘크리트구조
1025124681,1171010400100950062,서울특별시 송파구 송파동 95-62번지,서울특별시 송파구 가락로 145 (송파동),지상,4,4,98.39,03005,의원,제1종근린생활시설(의원),근린생활1,철근콘크리트구조
1025124681,1171010400100950062,서울특별시 송파구 송파동 95-62번지,서울특별시 송파구 가락로 145 (송파동),지상,5,5,94.52,04402,사무소,제2종근린생활시설(사무소),근린생활2,벽돌구조
1025124681,1171010400100950062,서울특별시 송파구 송파동 95-62번지,서울특별시 송파구 가락로 145 (송파동),옥탑,1,옥1,12.37,03999,기타제1종근린생활시설,연면적제외,근린생활1,벽돌구조
10251100515534,1171010400100950064,서울특별시 송파구 송파동 95-64번지,서울특별시 송파구 가락로19길 9-14 (송파동),지상,1,1층,37.61,04402,사무소,제2종근린생활시설(사무소),근린생활2,철근콘크리트구조
1025119377,1171010400100960000,서울특별시 송파구 송파동 96번지,서울특별시 송파구 송파대로 398 (송파동),지상,5,5,149.04,04024,직업훈련소,제2종근린생활시설(직업훈련소),근린생활2,철근콘크리트구조
1025119377,1171010400100960000,서울특별시 송파구 송파동 96번지,서울특별시 송파구 송파대로 398 (송파동),지상,4,4,149.04,03005,의원,의원(근린생활시설),근린생활1,철근콘크리트구조
1025119377,1171010400100960000,서울특별시 송파구 송파동 96번지,서울특별시 송파구 송파대로 398 (송파동),지상,1,1,14.58,03999,기타제1종근린생활시설,주차장,근린생활1,철근콘크리트구조
1025119377,1171010400100960000,서울특별시 송파구 송파동 96번지,서울특별시 송파구 송파대로 398 (송파동),지하,1,지1,55.6,03001,소매점,소매점,근린생활1,철근콘크리트구조
1025119377,1171010400100960000,서울특별시 송파구 송파동 96번지,서울특별시 송파구 송파대로 398 (송파동),지상,3,3,149.04,03001,소매점,소매점,근린생활1,철근콘크리트구조
1025119377,1171010400100960000,서울특별시 송파구 송파동 96번지,서울특별시 송파구 송파대로 398 (송파동),지상,6,6층,149.04,04010,학원,제2종근린생활시설(학원),근린생활2,철근콘크리트구조
1025119377,1171010400100960000,서울특별시 송파구 송파동 96번지,서울특별시 송파구 송파대로 398 (송파동),지상,1,1,134.46,03001,소매점,소매점,근린생활1,철근콘크리트구조
1025119377,1171010400100960000,서울특별시 송파구 송파동 96번지,서울특별시 송파구 송파대로 398 (송파동),지하,2,지2,204.64,03002,휴게음식점,다방,근린생활1,철근콘크리트구조
1025119377,1171010400100960000,서울특별시 송파구 송파동 96번지,서울특별시 송파구 송파대로 398 (송파동),지상,2,2,149.04,04024,직업훈련소,제2종근린생활시설(직업훈련소),근린생활2,철근콘크리트구조
1025121308,1171010400100960001,서울특별시 송파구 송파동 96-1번지,서울특별시 송파구 송파대로 396-1 (송파동),지하,1,지1,71.58,04024,직업훈련소,제2종근린생활시설(직업훈련소),근린생활2,철근콘크리트구조
1000000000000004855341,1171010400100960002,서울특별시 송파구 송파동 96-2번지,서울특별시 송파구 송파대로 396 (송파동),지상,2,2층,124.66,03005,의원,의원,근린생활1,철근콘크리트구조
1000000000000004855341,1171010400100960002,서울특별시 송파구 송파동 96-2번지,서울특별시 송파구 송파대로 396 (송파동),옥탑,1,옥탑1층,15.93,03999,기타제1종근린생활시설,계단실(연면적제외),근린생활1,철근콘크리트구조
1000000000000004855341,1171010400100960002,서울특별시 송파구 송파동 96-2번지,서울특별시 송파구 송파대로 396 (송파동),지상,5,5층,124.66,04402,사무소,사무소,근린생활2,철근콘크리트구조
1000000000000004855341,1171010400100960002,서울특별시 송파구 송파동 96-2번지,서울특별시 송파구 송파대로 396 (송파동),지상,1,1층,117.53,03199,기타공공시설,주차장(연면적제외),근린생활1,철근콘크리트구조
1000000000000004855341,1171010400100960002,서울특별시 송파구 송파동 96-2번지,서울특별시 송파구 송파대로 396 (송파동),지하,1,지1층,206.3,03001,소매점,소매점,근린생활1,철근콘크리트구조
