TRDAR_CD,TRDAR_CD_N,SIGNGU_NM,ADSTRD_NM,R_ONE_상권,상가유형,기준_년분기_코드,임대료_천원㎡,임대가격지수,공실률,매칭상권_임대료표본수,매칭상권_공실률표본수,임대료_표본부족,공실률_표본부족,임대료_분위_매칭상권내,공실률_분위_매칭상권내,mapping_method,mapping_confidence,join_eligible,grain_is_proxy
3120166,방배역,서초구,방배1동,방배역/내방역,중대형상가,20244,,100.39,7.61785626332455,0,48,True,False,,45.8,composite_components,high,True,True
3120173,교대역(법원.검찰청),서초구,서초1동,교대역,중대형상가,20244,,101.57,5.10705545525202,0,48,True,False,,25.0,explicit_alias,high,True,True
3120175,남부터미널역,서초구,서초1동,남부터미널,중대형상가,20244,,101.6,3.7656886006025,0,48,True,False,,16.7,explicit_alias,high,True,True
3120178,신사역,서초구,잠원동,신사역,중대형상가,20244,,100.58,14.426779196767,0,48,True,False,,87.5,exact_name,high,True,True
3120185,논현역,강남구,논현1동,논현역,중대형상가,20244,,101.38,14.1899800568658,0,48,True,False,,85.4,exact_name,high,True,True
3120208,청담사거리(청담동명품거리),강남구,청담동,청담,중대형상가,20244,,100.43,12.6657937428596,0,48,True,False,,75.0,explicit_alias,high,True,True
3120225,잠실새내역(신천),송파구,잠실본동,잠실새내역,중대형상가,20244,,100.67,14.9576223543209,0,48,True,False,,91.7,explicit_alias,high,True,True
3120231,가락시장,송파구,가락1동,가락시장,중대형상가,20244,,100.1,12.0625417581556,0,48,True,False,,70.8,exact_name,high,True,True
3120243,천호역,강동구,천호2동,천호,중대형상가,20244,,100.73,7.38226956244724,0,48,True,False,,43.8,explicit_alias,high,True,True
3130024,남대문시장(자유상가),중구,회현동,남대문,중대형상가,20244,,100.59,15.0145415566198,0,48,True,False,,93.8,explicit_alias,high,True,True
3130035,방산종합시장(방산시장),중구,을지로동,방산시장,중대형상가,20244,,100.12,14.05163359291,0,48,True,False,,83.3,explicit_alias,high,True,True
3110431,상계역,노원구,중계4동,상계역,중대형상가,20251,,100.14,5.55893236599871,0,48,True,False,,33.3,exact_name,high,True,True
3120002,서촌(경복궁역),종로구,사직동,서촌,중대형상가,20251,,101.02,15.9839333172264,0,48,True,False,,89.6,explicit_alias,high,True,True
3120003,광화문역,종로구,사직동,광화문,중대형상가,20251,,99.35,14.8114097655382,0,48,True,False,,85.4,explicit_alias,high,True,True
3120007,북촌(안국역),종로구,가회동,북촌,중대형상가,20251,,100.12,4.37859474189033,0,48,True,False,,20.8,explicit_alias,high,True,True
3120012,대학로(혜화역),종로구,혜화동,혜화동,중대형상가,20251,,99.94,2.45329751684164,0,48,True,False,,8.3,explicit_alias,high,True,True
3120023,서울시청,중구,명동,시청,중대형상가,20251,,100.37,19.8214518001763,0,48,True,False,,97.9,explicit_alias,high,True,True
3120028,명동(명동거리),중구,명동,명동,중대형상가,20251,,102.43,11.2389080024084,0,48,True,False,,68.8,explicit_alias,high,True,True
3120032,충무로역,중구,필동,충무로,중대형상가,20251,,100.42,22.5202780062245,0,48,True,False,,100.0,explicit_alias,high,True,True
3120038,약수역,중구,다산동,약수역,중대형상가,20251,,99.07,2.99216647908949,0,48,True,False,,12.5,exact_name,high,True,True
3120049,왕십리역(왕십리),성동구,행당1동,왕십리,중대형상가,20251,,101.24,2.69238096503936,0,48,True,False,,10.4,explicit_alias,high,True,True
3120051,뚝섬역,성동구,성수1가2동,뚝섬,중대형상가,20251,,109.73,5.609095664539,0,48,True,False,,35.4,explicit_alias,high,True,True
3120053,건대입구역(건대),광진구,화양동,건대입구,중대형상가,20251,,99.79,7.22805576152886,0,48,True,False,,45.8,explicit_alias,high,True,True
3120055,군자역,광진구,군자동,군자,중대형상가,20251,,100.7,7.27488815364186,0,48,True,False,,47.9,explicit_alias,high,True,True
3120056,구의역,광진구,구의1동,구의역,중대형상가,20251,,100.05,5.30178223753183,0,48,True,False,,29.2,exact_name,high,True,True
3120063,청량리역(청량리),동대문구,전농1동,청량리,중대형상가,20251,,100.22,8.8644432608889,0,48,True,False,,52.1,explicit_alias,high,True,True
3120064,경희대학교(경희대),동대문구,회기동,경희대,중대형상가,20251,,99.26,3.02045411625875,0,48,True,False,,14.6,explicit_alias,high,True,True
3120069,상봉역,중랑구,상봉2동,상봉역,중대형상가,20251,,99.97,5.28419062437806,0,48,True,False,,27.1,exact_name,high,True,True
3120072,성신여대,성북구,동선동,성신여대,중대형상가,20251,,100.23,10.3671544791578,0,48,True,False,,60.4,exact_name,high,True,True
3120073,미아사거리,성북구,길음2동,미아사거리,중대형상가,20251,,100.04,9.90491720670911,0,48,True,False,,58.3,exact_name,high,True,True
3120076,수유역,강북구,수유3동,수유,중대형상가,20251,,99.73,15.107814421241,0,48,True,False,,87.5,explicit_alias,high,True,True
3120090,연신내역,은평구,불광1동,연신내,중대형상가,20251,,100.21,11.8187710145091,0,48,True,False,,70.8,explicit_alias,high,True,True
3120092,불광역,은평구,대조동,불광역,중대형상가,20251,,99.72,10.8045212765957,0,48,True,False,,66.7,exact_name,high,True,True
3120094,"신촌역(신촌역, 신촌로터리)",서대문구,신촌동,신촌/이대,중대형상가,20251,,98.08,13.8170328106189,0,48,True,False,,81.2,composite_components,high,True,True
3120100,망원역,마포구,망원1동,망원역,중대형상가,20251,,100.02,4.72697762193817,0,48,True,False,,22.9,exact_name,high,True,True
3120103,홍대입구역(홍대),마포구,서교동,홍대/합정,중대형상가,20251,,100.86,10.5903562051314,0,48,True,False,,64.6,composite_components,high,True,True
3120107,공덕역(공덕오거리),마포구,도화동,공덕역,중대형상가,20251,,101.15,9.35495435026352,0,48,True,False,,54.2,explicit_alias,high,True,True
3120120,화곡역,강서구,화곡1동,화곡,중대형상가,20251,,100.09,10.442153003092,0,48,True,False,,62.5,explicit_alias,high,True,True
3120121,까치산역,강서구,화곡1동,까치산역,중대형상가,20251,,99.72,6.6745249833409,0,48,True,False,,39.6,exact_name,high,True,True
3120123,오류동역,구로구,오류1동,오류동역,중대형상가,20251,,99.81,1.47362465828096,0,48,True,False,,2.1,exact_name,high,True,True
3120130,구로디지털단지역,구로구,구로3동,구로디지털단지역,중대형상가,20251,,99.99,5.37403239519251,0,48,True,False,,31.2,exact_name,high,True,True
3120143,당산역,영등포구,당산2동,당산역,중대형상가,20251,,101.48,5.91426120701217,0,48,True,False,,37.5,exact_name,high,True,True
3120145,영등포역(영등포),영등포구,영등포동,영등포역,중대형상가,20251,,100.46,13.0551112213127,0,48,True,False,,77.1,explicit_alias,high,True,True
3120153,노량진역(노량진),동작구,노량진1동,노량진,중대형상가,20251,,99.36,9.62651957643176,0,48,True,False,,56.2,explicit_alias,high,True,True
3120157,신림역(신림),관악구,신림동,신림역,중대형상가,20251,,99.43,4.96802117105786,0,48,True,False,,25.0,explicit_alias,high,True,True
3120159,서울대입구역,관악구,청룡동,서울대입구역,중대형상가,20251,,100.05,1.64749089243093,0,48,True,False,,4.2,exact_name,high,True,True
3120160,사당역(사당),서초구,방배2동,사당,중대형상가,20251,,100.57,7.80876992991622,0,48,True,False,,50.0,explicit_alias,high,True,True
3120165,서래마을카페거리(서래마을),서초구,반포4동,서래마을,중대형상가,20251,,100.44,1.87512415564574,0,48,True,False,,6.2,explicit_alias,high,True,True
3120166,방배역,서초구,방배1동,방배역/내방역,중대형상가,20251,,100.5,6.70866980668389,0,48,True,False,,41.7,composite_components,high,True,True
3120173,교대역(법원.검찰청),서초구,서초1동,교대역,중대형상가,20251,,102.43,4.17158719492365,0,48,True,False,,18.8,explicit_alias,high,True,True
3120175,남부터미널역,서초구,서초1동,남부터미널,중대형상가,20251,,102.2,3.7656886006025,0,48,True,False,,16.7,explicit_alias,high,True,True
3120178,신사역,서초구,잠원동,신사역,중대형상가,20251,,100.91,14.2738566697299,0,48,True,False,,83.3,exact_name,high,True,True
3120185,논현역,강남구,논현1동,논현역,중대형상가,20251,,101.83,16.613271434379,0,48,True,False,,93.8,exact_name,high,True,True
3120208,청담사거리(청담동명품거리),강남구,청담동,청담,중대형상가,20251,,100.66,13.8039690930621,0,48,True,False,,79.2,explicit_alias,high,True,True
3120225,잠실새내역(신천),송파구,잠실본동,잠실새내역,중대형상가,20251,,101.1,16.2889870647028,0,48,True,False,,91.7,explicit_alias,high,True,True
3120231,가락시장,송파구,가락1동,가락시장,중대형상가,20251,,99.94,12.0625417581556,0,48,True,False,,72.9,exact_name,high,True,True
3120243,천호역,강동구,천호2동,천호,중대형상가,20251,,100.77,7.04448909619864,0,48,True,False,,43.8,explicit_alias,high,True,True
3130024,남대문시장(자유상가),중구,회현동,남대문,중대형상가,20251,,100.42,12.3953649384674,0,48,True,False,,75.0,explicit_alias,high,True,True
3130035,방산종합시장(방산시장),중구,을지로동,방산시장,중대형상가,20251,,100.02,17.6740023492415,0,48,True,False,,95.8,explicit_alias,high,True,True
3110431,상계역,노원구,중계4동,상계역,중대형상가,20252,,100.06,5.7800837340932,0,48,True,False,,27.1,exact_name,high,True,True
3120002,서촌(경복궁역),종로구,사직동,서촌,중대형상가,20252,,101.37,15.9839333172264,0,48,True,False,,91.7,explicit_alias,high,True,True
3120003,광화문역,종로구,사직동,광화문,중대형상가,20252,,98.98,12.8994767608629,0,48,True,False,,81.2,explicit_alias,high,True,True
3120007,북촌(안국역),종로구,가회동,북촌,중대형상가,20252,,100.63,9.07103565848385,0,48,True,False,,58.3,explicit_alias,high,True,True
3120012,대학로(혜화역),종로구,혜화동,혜화동,중대형상가,20252,,99.83,2.86664097725496,0,48,True,False,,12.5,explicit_alias,high,True,True
3120023,서울시청,중구,명동,시청,중대형상가,20252,,100.39,12.9351891554211,0,48,True,False,,83.3,explicit_alias,high,True,True
3120028,명동(명동거리),중구,명동,명동,중대형상가,20252,,102.88,7.24146098099439,0,48,True,False,,45.8,explicit_alias,high,True,True
3120032,충무로역,중구,필동,충무로,중대형상가,20252,,100.09,16.4090593907729,0,48,True,False,,93.8,explicit_alias,high,True,True
3120038,약수역,중구,다산동,약수역,중대형상가,20252,,98.97,5.96309077492975,0,48,True,False,,33.3,exact_name,high,True,True
3120049,왕십리역(왕십리),성동구,행당1동,왕십리,중대형상가,20252,,101.6,2.69238096503936,0,48,True,False,,10.4,explicit_alias,high,True,True
3120051,뚝섬역,성동구,성수1가2동,뚝섬,중대형상가,20252,,113.43,6.6515560300155,0,48,True,False,,39.6,explicit_alias,high,True,True
3120053,건대입구역(건대),광진구,화양동,건대입구,중대형상가,20252,,99.78,7.95790044887955,0,48,True,False,,50.0,explicit_alias,high,True,True
3120055,군자역,광진구,군자동,군자,중대형상가,20252,,100.75,6.24610256262785,0,48,True,False,,37.5,explicit_alias,high,True,True
3120056,구의역,광진구,구의1동,구의역,중대형상가,20252,,100.08,5.30178223753183,0,48,True,False,,20.8,exact_name,high,True,True
3120063,청량리역(청량리),동대문구,전농1동,청량리,중대형상가,20252,,100.52,8.8644432608889,0,48,True,False,,54.2,explicit_alias,high,True,True
3120064,경희대학교(경희대),동대문구,회기동,경희대,중대형상가,20252,,99.28,2.34675225282614,0,48,True,False,,6.2,explicit_alias,high,True,True
3120069,상봉역,중랑구,상봉2동,상봉역,중대형상가,20252,,99.9,4.77821778147672,0,48,True,False,,16.7,exact_name,high,True,True
3120072,성신여대,성북구,동선동,성신여대,중대형상가,20252,,100.28,9.9184344488907,0,48,True,False,,66.7,exact_name,high,True,True
3120073,미아사거리,성북구,길음2동,미아사거리,중대형상가,20252,,99.61,8.94695238723449,0,48,True,False,,56.2,exact_name,high,True,True
3120076,수유역,강북구,수유3동,수유,중대형상가,20252,,99.7,10.707226615217,0,48,True,False,,72.9,explicit_alias,high,True,True
3120090,연신내역,은평구,불광1동,연신내,중대형상가,20252,,100.08,12.211018393545,0,48,True,False,,77.1,explicit_alias,high,True,True
3120092,불광역,은평구,대조동,불광역,중대형상가,20252,,99.67,12.7360214782696,0,48,True,False,,79.2,exact_name,high,True,True
3120094,"신촌역(신촌역, 신촌로터리)",서대문구,신촌동,신촌/이대,중대형상가,20252,,97.8,11.2964257826271,0,48,True,False,,75.0,composite_components,high,True,True
3120100,망원역,마포구,망원1동,망원역,중대형상가,20252,,100.17,5.10633868384072,0,48,True,False,,18.8,exact_name,high,True,True
3120103,홍대입구역(홍대),마포구,서교동,홍대/합정,중대형상가,20252,,101.05,9.36290177261471,0,48,True,False,,60.4,composite_components,high,True,True
3120107,공덕역(공덕오거리),마포구,도화동,공덕역,중대형상가,20252,,101.18,9.80954487555966,0,48,True,False,,64.6,explicit_alias,high,True,True
3120120,화곡역,강서구,화곡1동,화곡,중대형상가,20252,,100.06,10.442153003092,0,48,True,False,,70.8,explicit_alias,high,True,True
3120121,까치산역,강서구,화곡1동,까치산역,중대형상가,20252,,99.62,6.10413331528044,0,48,True,False,,35.4,exact_name,high,True,True
3120123,오류동역,구로구,오류1동,오류동역,중대형상가,20252,,99.8,1.47362465828096,0,48,True,False,,2.1,exact_name,high,True,True
3120130,구로디지털단지역,구로구,구로3동,구로디지털단지역,중대형상가,20252,,99.98,5.38398589050266,0,48,True,False,,22.9,exact_name,high,True,True
3120143,당산역,영등포구,당산2동,당산역,중대형상가,20252,,101.71,7.33927232694633,0,48,True,False,,47.9,exact_name,high,True,True
3120145,영등포역(영등포),영등포구,영등포동,영등포역,중대형상가,20252,,100.51,13.9663911962351,0,48,True,False,,89.6,explicit_alias,high,True,True
3120153,노량진역(노량진),동작구,노량진1동,노량진,중대형상가,20252,,99.04,9.62651957643176,0,48,True,False,,62.5,explicit_alias,high,True,True
3120157,신림역(신림),관악구,신림동,신림역,중대형상가,20252,,99.18,7.15408652901726,0,48,True,False,,43.8,explicit_alias,high,True,True
3120159,서울대입구역,관악구,청룡동,서울대입구역,중대형상가,20252,,100.4,4.57520222207737,0,48,True,False,,14.6,exact_name,high,True,True
3120160,사당역(사당),서초구,방배2동,사당,중대형상가,20252,,100.71,8.13330998911171,0,48,True,False,,52.1,explicit_alias,high,True,True
3120165,서래마을카페거리(서래마을),서초구,반포4동,서래마을,중대형상가,20252,,100.55,1.87512415564574,0,48,True,False,,4.2,explicit_alias,high,True,True
3120166,방배역,서초구,방배1동,방배역/내방역,중대형상가,20252,,100.58,5.85641376510459,0,48,True,False,,29.2,composite_components,high,True,True
